source,target,corr,abscorr
CTNNB1,LMCD1,0.982514704,0.982514704
CTNNB1,MXD1,0.97655937,0.97655937
CTNNB1,NFE2L3,0.963275699,0.963275699
CTNNB1,NFKBIZ,0.969899974,0.969899974
CTNNB1,OSR2,0.920959555,0.920959555
CTNNB1,OVOL1,0.931194635,0.931194635
CTNNB1,PTTG1,0.916741709,0.916741709
CTNNB1,SRF,0.927449201,0.927449201
CTNNB1,SRSF2,0.912974782,0.912974782
CTNNB1,TIMELESS,0.926873757,0.926873757
CTNNB1,TRIB3,-0.938982585,0.938982585
CTNNB1,UHRF1,0.981582832,0.981582832
CTNNB1,ZBTB43,0.985218794,0.985218794
CTNNB1,ZNF165,0.932735744,0.932735744
CTNNB1,ZNF394,0.925905317,0.925905317
CTNNB1,ZNF551,0.912438553,0.912438553
CTNNB1,ZNF701,0.941335203,0.941335203
CTNNB1,ZNF750,0.9250143,0.9250143
TAF4B,TAF5L,-0.923100516,0.923100516
TAF4B,TCF12,-0.943886336,0.943886336
TAF4B,TP63,0.915164838,0.915164838
TAF4B,TCEAL8,-0.907453299,0.907453299
TAF4B,TBL1X,0.917685094,0.917685094
TAF4B,TCEB2,0.972619444,0.972619444
TAF4B,UXT,-0.938082192,0.938082192
TAF4B,TIMELESS,0.977438034,0.977438034
TAF4B,TOB1,0.955290315,0.955290315
TAF4B,TRIB3,-0.985429221,0.985429221
TAF4B,TRIM25,-0.97826763,0.97826763
TAF4B,TSC22D2,0.962656984,0.962656984
TAF4B,TSPYL2,0.941437172,0.941437172
TAF4B,UHRF1,0.900431702,0.900431702
TAF4B,ZHX1,-0.961763871,0.961763871
TAF4B,ZNF14,0.951463476,0.951463476
TAF4B,ZNF165,0.929988033,0.929988033
TAF4B,ZNF274,-0.925043982,0.925043982
TAF4B,ZNF394,0.961887014,0.961887014
TAF4B,ZNF546,0.901258191,0.901258191
TAF4B,ZNF551,0.961953991,0.961953991
TAF4B,ZNF652,0.966899158,0.966899158
TAF4B,ZNF682,0.975507018,0.975507018
TAF4B,ZNF750,0.925268654,0.925268654
TAF4B,ZNF814,-0.965149514,0.965149514
DEDD2,DLX5,0.940275007,0.940275007
DEDD2,GLIS3,-0.97149569,0.97149569
DEDD2,GTF2B,0.982784618,0.982784618
DEDD2,HABP4,-0.935122489,0.935122489
DEDD2,IRF6,0.937038495,0.937038495
DEDD2,MLLT1,0.930154121,0.930154121
DEDD2,NCOR2,-0.983552023,0.983552023
DEDD2,PITX1,-0.944874395,0.944874395
DEDD2,RBBP7,0.968172145,0.968172145
DEDD2,SIAH2,0.902007576,0.902007576
DEDD2,SND1,0.931293199,0.931293199
DEDD2,TLE2,-0.932939223,0.932939223
DEDD2,TSC22D1,0.938587447,0.938587447
DEDD2,VEZF1,-0.954500648,0.954500648
DEDD2,ZBTB42,-0.919633866,0.919633866
DEDD2,EAF2,0.944792302,0.944792302
DEDD2,EGR1,0.924835945,0.924835945
DEDD2,EID2B,0.963268291,0.963268291
DEDD2,ELF5,0.903027095,0.903027095
DEDD2,EZH2,0.949045356,0.949045356
DEDD2,FOSB,0.975136728,0.975136728
DEDD2,FOXK1,0.929098311,0.929098311
DEDD2,GMNN,0.946938727,0.946938727
DEDD2,HES1,0.93361226,0.93361226
DEDD2,HMGB2,0.982105563,0.982105563
DEDD2,ID2,0.900073809,0.900073809
DEDD2,ISL1,0.992293567,0.992293567
DEDD2,JUNB,0.944451052,0.944451052
DEDD2,KANK1,0.917901519,0.917901519
DEDD2,KLF10,0.916963227,0.916963227
DEDD2,KLF4,0.95503277,0.95503277
DEDD2,LBH,0.926750099,0.926750099
DEDD2,LMO2,-0.962651295,0.962651295
DEDD2,MXD1,0.91314607,0.91314607
DEDD2,NFKBIZ,0.935103214,0.935103214
DEDD2,NR4A2,0.923175981,0.923175981
DEDD2,PNRC2,0.965268772,0.965268772
DEDD2,PTTG1,0.908609399,0.908609399
DEDD2,RBM39,0.958190328,0.958190328
DEDD2,SIRT1,0.914276843,0.914276843
DEDD2,STAT4,-0.967956359,0.967956359
DEDD2,TRIB3,-0.9070335,0.9070335
DEDD2,TSPYL2,0.900675501,0.900675501
DEDD2,ZBTB43,0.929848866,0.929848866
DEDD2,ZNF14,0.901501481,0.901501481
DEDD2,ZNF165,0.988470319,0.988470319
DEDD2,ZNF394,0.973872487,0.973872487
DEDD2,ZNF546,0.930332593,0.930332593
DEDD2,ZNF549,0.910257716,0.910257716
DEDD2,ZNF551,0.93086641,0.93086641
DEDD2,ZNF682,0.939241456,0.939241456
DEDD2,ZNF701,0.900940948,0.900940948
DEDD2,ZNF750,0.973927576,0.973927576
DEDD2,ZNF814,-0.918286456,0.918286456
HES6,HEY1,0.968521643,0.968521643
HES6,NFIB,0.979380487,0.979380487
HES6,PARP1,0.93885467,0.93885467
HES6,PEG3,0.95070115,0.95070115
HES6,PHTF1,0.972476161,0.972476161
HES6,RNF14,-0.930126671,0.930126671
HES6,SIX4,0.956462241,0.956462241
HES6,SMARCA2,0.942365506,0.942365506
HES6,SP110,-0.908623664,0.908623664
HES6,SRRT,0.974016013,0.974016013
HES6,STAT1,-0.992727441,0.992727441
HES6,TAF5L,-0.91561689,0.91561689
HES6,TCF12,-0.940374455,0.940374455
HES6,TP63,0.970219515,0.970219515
HES6,NUPR1,-0.961287075,0.961287075
HES6,RBBP4,0.917217855,0.917217855
HES6,RFX5,0.917343128,0.917343128
HES6,IRX2,0.946196201,0.946196201
HES6,NOTCH3,0.93326634,0.93326634
HES6,TBL1X,0.904303518,0.904303518
HES6,TCEB2,0.982367141,0.982367141
HES6,UXT,-0.976084291,0.976084291
HES6,HMGA1,0.920944681,0.920944681
HES6,HOPX,-0.970496454,0.970496454
HES6,ID2,0.946043908,0.946043908
HES6,JUN,0.985772311,0.985772311
HES6,JUNB,0.903720659,0.903720659
HES6,KANK1,0.904674267,0.904674267
HES6,KLF4,0.911005752,0.911005752
HES6,KLF6,0.934358708,0.934358708
HES6,MAFB,0.985210648,0.985210648
HES6,MCTS1,-0.941657971,0.941657971
HES6,MSX1,0.980187656,0.980187656
HES6,NFAT5,0.990786191,0.990786191
HES6,NR4A2,0.956157907,0.956157907
HES6,OSR2,0.955648862,0.955648862
HES6,PRMT6,-0.969523079,0.969523079
HES6,PTTG1,0.93042101,0.93042101
HES6,RNF10,0.922357981,0.922357981
HES6,SERTAD1,0.975849874,0.975849874
HES6,SIRT1,0.916196595,0.916196595
HES6,SRSF2,0.954137656,0.954137656
HES6,TAF4B,0.976028906,0.976028906
HES6,TIMELESS,0.956870036,0.956870036
HES6,TOB1,0.982399632,0.982399632
HES6,TRIB3,-0.949403274,0.949403274
HES6,TRIM25,-0.949965629,0.949965629
HES6,TSC22D2,0.935534865,0.935534865
HES6,ZHX1,-0.987945745,0.987945745
HES6,ZNF14,0.90042153,0.90042153
HES6,ZNF551,0.901342753,0.901342753
HES6,ZNF652,0.955133868,0.955133868
HES6,ZNF682,0.922449218,0.922449218
HES6,ZNF814,-0.912205753,0.912205753
FOXJ2,GLIS3,0.935008652,0.935008652
FOXJ2,MLLT1,-0.905189302,0.905189302
FOXJ2,NCOR2,0.937703334,0.937703334
FOXJ2,PITX1,0.928304253,0.928304253
FOXJ2,SOX13,0.977022472,0.977022472
FOXJ2,TLE2,0.922419504,0.922419504
FOXJ2,TSC22D1,-0.908316083,0.908316083
FOXJ2,VEZF1,0.928815643,0.928815643
FOXJ2,VGLL3,0.951133683,0.951133683
FOXJ2,HMGB2,-0.903096668,0.903096668
OSR2,PTRF,0.907472823,0.907472823
OSR2,STAT1,-0.941546132,0.941546132
OSR2,TP63,0.917894151,0.917894151
OSR2,TCEAL8,-0.970854554,0.970854554
OSR2,TBL1X,0.972007796,0.972007796
OSR2,TCEB2,0.983114535,0.983114535
OSR2,UXT,-0.940948473,0.940948473
OSR2,PRMT6,-0.983293486,0.983293486
OSR2,PTTG1,0.959638041,0.959638041
OSR2,RNF10,0.954904802,0.954904802
OSR2,SERTAD1,0.970695128,0.970695128
OSR2,SRSF2,0.983174042,0.983174042
OSR2,TAF4B,0.960247687,0.960247687
OSR2,TIMELESS,0.991725712,0.991725712
OSR2,TOB1,0.903504732,0.903504732
OSR2,TRIB3,-0.981538013,0.981538013
OSR2,TRIM25,-0.91709834,0.91709834
OSR2,UHRF1,0.953387707,0.953387707
OSR2,YBX3,0.941713849,0.941713849
OSR2,ZHX1,-0.951752336,0.951752336
OSR2,ZNF394,0.90996156,0.90996156
OSR2,ZNF551,0.914399026,0.914399026
OSR2,ZNF814,-0.913935128,0.913935128
TCEB2,TCF12,-0.919235472,0.919235472
TCEB2,TP63,0.953059452,0.953059452
TCEB2,UXT,-0.965520327,0.965520327
TCEB2,TIMELESS,0.973171905,0.973171905
TCEB2,TOB1,0.935590656,0.935590656
TCEB2,TRIB3,-0.968204245,0.968204245
TCEB2,TRIM25,-0.954423701,0.954423701
TCEB2,UHRF1,0.912029776,0.912029776
TCEB2,YBX3,0.901601395,0.901601395
TCEB2,ZHX1,-0.98071816,0.98071816
TCEB2,ZNF14,0.912409313,0.912409313
TCEB2,ZNF394,0.908842087,0.908842087
TCEB2,ZNF551,0.926383225,0.926383225
TCEB2,ZNF652,0.924254815,0.924254815
TCEB2,ZNF682,0.905929618,0.905929618
TCEB2,ZNF814,-0.932674911,0.932674911
ZNF274,ZNF652,-0.948863727,0.948863727
ZNF274,ZNF682,-0.958534882,0.958534882
FOXK1,NFIB,0.90022739,0.90022739
FOXK1,PEG3,0.902208862,0.902208862
FOXK1,GMNN,0.918640168,0.918640168
FOXK1,HES1,0.948583627,0.948583627
FOXK1,HMGB2,0.906907166,0.906907166
FOXK1,ISL1,0.937733601,0.937733601
FOXK1,JUNB,0.911301465,0.911301465
FOXK1,KLF4,0.932787553,0.932787553
FOXK1,LMO2,-0.938341549,0.938341549
FOXK1,NR4A2,0.935065574,0.935065574
FOXK1,PNRC2,0.910781576,0.910781576
FOXK1,SERTAD1,0.914726328,0.914726328
FOXK1,STAT4,-0.972348052,0.972348052
FOXK1,TAF4B,0.932159626,0.932159626
FOXK1,TIMELESS,0.90689851,0.90689851
FOXK1,TRIB3,-0.918930703,0.918930703
FOXK1,TSC22D2,0.922817148,0.922817148
FOXK1,TSPYL2,0.911785284,0.911785284
FOXK1,ZNF14,0.948567475,0.948567475
FOXK1,ZNF165,0.928986492,0.928986492
FOXK1,ZNF394,0.957419825,0.957419825
FOXK1,ZNF546,0.957082161,0.957082161
FOXK1,ZNF549,0.941823724,0.941823724
FOXK1,ZNF551,0.949235494,0.949235494
FOXK1,ZNF652,0.919420842,0.919420842
FOXK1,ZNF682,0.963293265,0.963293265
FOXK1,ZNF750,0.909312227,0.909312227
FOXK1,ZNF814,-0.946332787,0.946332787
RNF14,SIX4,-0.967801765,0.967801765
RNF14,SMARCA1,-0.948027355,0.948027355
RNF14,SMARCA2,-0.956150959,0.956150959
RNF14,SP110,0.939523382,0.939523382
RNF14,SRRT,-0.969295073,0.969295073
RNF14,STAT1,0.929225408,0.929225408
RNF14,TP63,-0.952739541,0.952739541
RNF14,WASL,0.903634071,0.903634071
RNF14,ZNF451,-0.968145045,0.968145045
RNF14,UXT,0.934051155,0.934051155
RNF14,TOB1,-0.964956716,0.964956716
RNF14,TSC22D2,-0.900941015,0.900941015
RNF14,ZHX1,0.935034591,0.935034591
RNF14,ZNF652,-0.906127328,0.906127328
TAF5L,TCF12,0.935983124,0.935983124
TAF5L,TOB1,-0.939498898,0.939498898
TAF5L,TSC22D2,-0.962399964,0.962399964
TAF5L,TSPYL2,-0.959341083,0.959341083
TAF5L,ZNF274,0.940936753,0.940936753
TAF5L,ZNF652,-0.970486313,0.970486313
TAF5L,ZNF682,-0.94934149,0.94934149
AKIRIN2,DLX5,0.927936247,0.927936247
AKIRIN2,ESRRG,0.954304609,0.954304609
AKIRIN2,FSTL3,-0.905439618,0.905439618
AKIRIN2,HABP4,-0.90302531,0.90302531
AKIRIN2,JARID2,0.903252495,0.903252495
AKIRIN2,MBD2,0.982997446,0.982997446
AKIRIN2,MLLT1,0.939528617,0.939528617
AKIRIN2,PBX1,0.97388778,0.97388778
AKIRIN2,SIAH2,0.906895421,0.906895421
AKIRIN2,VEZF1,-0.907956992,0.907956992
AKIRIN2,ZBTB42,-0.918257288,0.918257288
AKIRIN2,ELF3,0.971385742,0.971385742
AKIRIN2,OVOL1,0.905366668,0.905366668
AKIRIN2,ZNF701,0.915115909,0.915115909
AKIRIN2,ZNF358,-0.942738887,0.942738887
KMT5B,PHTF1,-0.913232171,0.913232171
KMT5B,RNF14,0.902932902,0.902932902
KMT5B,SP110,0.923402633,0.923402633
KMT5B,TP63,-0.901877976,0.901877976
KMT5B,NRBF2,0.913970356,0.913970356
KMT5B,NUPR1,0.917434539,0.917434539
KMT5B,RFX5,-0.935601711,0.935601711
KMT5B,SIN3B,0.959052032,0.959052032
KMT5B,TBX3,0.958282426,0.958282426
KMT5B,UBE2L3,-0.906086317,0.906086317
PNRC2,RBBP7,0.912681342,0.912681342
PNRC2,TSC22D1,0.918647175,0.918647175
PNRC2,TCEB2,0.90759668,0.90759668
PNRC2,PTTG1,0.969439463,0.969439463
PNRC2,RBM39,0.964617324,0.964617324
PNRC2,RNF10,0.907518516,0.907518516
PNRC2,SERTAD1,0.954267223,0.954267223
PNRC2,SIRT1,0.966980187,0.966980187
PNRC2,SRSF2,0.941714713,0.941714713
PNRC2,STAT4,-0.908071699,0.908071699
PNRC2,TAF4B,0.956028893,0.956028893
PNRC2,TIMELESS,0.921885401,0.921885401
PNRC2,TRIB3,-0.954660057,0.954660057
PNRC2,TRIM25,-0.967776906,0.967776906
PNRC2,TSC22D2,0.935825158,0.935825158
PNRC2,TSPYL2,0.936941583,0.936941583
PNRC2,ZBTB43,0.906967889,0.906967889
PNRC2,ZNF14,0.928748461,0.928748461
PNRC2,ZNF165,0.97989811,0.97989811
PNRC2,ZNF274,-0.92167897,0.92167897
PNRC2,ZNF394,0.981807614,0.981807614
PNRC2,ZNF546,0.911590945,0.911590945
PNRC2,ZNF551,0.947770138,0.947770138
PNRC2,ZNF652,0.904063666,0.904063666
PNRC2,ZNF682,0.962325415,0.962325415
PNRC2,ZNF750,0.961892803,0.961892803
PNRC2,ZNF814,-0.948601968,0.948601968
JADE1,PARP1,0.913391688,0.913391688
JADE1,SIX4,0.926653418,0.926653418
JADE1,SMARCA2,0.940055554,0.940055554
JADE1,TAF5L,-0.940245258,0.940245258
JADE1,WNT5A,-0.924246287,0.924246287
JADE1,TSC22D2,0.91558669,0.91558669
JADE1,TSPYL2,0.932540516,0.932540516
JADE1,ZNF274,-0.917875093,0.917875093
JADE1,PSIP1,0.954429347,0.954429347
SIRT1,SIX4,0.910849735,0.910849735
SIRT1,SMARCA2,0.900603157,0.900603157
SIRT1,SRRT,0.927212932,0.927212932
SIRT1,STAT1,-0.92692917,0.92692917
SIRT1,TAF5L,-0.907670156,0.907670156
SIRT1,SRSF2,0.913326732,0.913326732
SIRT1,TAF4B,0.957719844,0.957719844
SIRT1,TIMELESS,0.912568405,0.912568405
SIRT1,TOB1,0.92669938,0.92669938
SIRT1,TRIB3,-0.944052882,0.944052882
SIRT1,TRIM25,-0.965999828,0.965999828
SIRT1,TSC22D2,0.972898413,0.972898413
SIRT1,TSPYL2,0.962825841,0.962825841
SIRT1,ZNF165,0.935195542,0.935195542
SIRT1,ZNF274,-0.940677521,0.940677521
SIRT1,ZNF394,0.929915767,0.929915767
SIRT1,ZNF652,0.906220562,0.906220562
SIRT1,ZNF682,0.955151232,0.955151232
SIRT1,ZNF750,0.949481696,0.949481696
WASL,WWC1,0.979921454,0.979921454
WASL,ZNF395,-0.946788859,0.946788859
ATAD2,DLX5,0.950276227,0.950276227
ATAD2,ESRRG,0.944927607,0.944927607
ATAD2,FSTL3,-0.907689781,0.907689781
ATAD2,GLIS3,-0.928037531,0.928037531
ATAD2,GTF2B,0.957251999,0.957251999
ATAD2,HABP4,-0.970031199,0.970031199
ATAD2,IRF6,0.971646104,0.971646104
ATAD2,JARID2,0.986259846,0.986259846
ATAD2,MBD2,0.916259043,0.916259043
ATAD2,MLLT1,0.948170532,0.948170532
ATAD2,PBX1,0.919697909,0.919697909
ATAD2,SIAH2,0.998270372,0.998270372
ATAD2,SND1,0.957581237,0.957581237
ATAD2,TSC22D1,0.928272814,0.928272814
ATAD2,VEZF1,-0.946872589,0.946872589
ATAD2,ZBTB42,-0.964079162,0.964079162
ATAD2,ELF3,0.946235764,0.946235764
ATAD2,ERBB2,-0.959216059,0.959216059
ATAD2,MSX2,0.979435522,0.979435522
ATAD2,BCL6,0.985711691,0.985711691
ATAD2,BRD3,-0.945677244,0.945677244
ATAD2,BTG2,0.974126888,0.974126888
ATAD2,CRY1,0.908313669,0.908313669
ATAD2,CTNNB1,0.947614987,0.947614987
ATAD2,DEDD2,0.910407215,0.910407215
ATAD2,E2F2,0.919973062,0.919973062
ATAD2,EAF2,0.965015147,0.965015147
ATAD2,FOSB,0.93101935,0.93101935
ATAD2,GRHL3,0.930629987,0.930629987
ATAD2,ING3,0.954916452,0.954916452
ATAD2,ISL1,0.918155991,0.918155991
ATAD2,JUNB,0.916394565,0.916394565
ATAD2,KLF10,0.959650121,0.959650121
ATAD2,KLF2,0.904682015,0.904682015
ATAD2,KLF4,0.905083598,0.905083598
ATAD2,LBH,0.937632552,0.937632552
ATAD2,LMCD1,0.941651621,0.941651621
ATAD2,MXD1,0.943623458,0.943623458
ATAD2,NFE2L3,0.93628071,0.93628071
ATAD2,NFKBIZ,0.981508063,0.981508063
ATAD2,OVOL1,0.992074924,0.992074924
ATAD2,RBM39,0.934930638,0.934930638
ATAD2,UHRF1,0.940125862,0.940125862
ATAD2,ZBTB43,0.9790374,0.9790374
ATAD2,ZNF165,0.93179019,0.93179019
ATAD2,ZNF701,0.991727244,0.991727244
ATAD2,ZNF750,0.921083414,0.921083414
GRHL2,HEY1,-0.95716048,0.95716048
GRHL2,NFIB,-0.976562769,0.976562769
GRHL2,PARP1,-0.969904196,0.969904196
GRHL2,PEG3,-0.935516658,0.935516658
GRHL2,PHTF1,-0.970405342,0.970405342
GRHL2,RNF14,0.949122599,0.949122599
GRHL2,SIX4,-0.971117043,0.971117043
GRHL2,SMARCA2,-0.959043584,0.959043584
GRHL2,SRRT,-0.976485579,0.976485579
GRHL2,STAT1,0.954617795,0.954617795
GRHL2,TAF5L,0.959263619,0.959263619
GRHL2,TCF12,0.922333067,0.922333067
GRHL2,TP63,-0.932448045,0.932448045
GRHL2,NUPR1,0.965531186,0.965531186
GRHL2,RFX5,-0.955815488,0.955815488
GRHL2,HES2,0.901810342,0.901810342
GRHL2,TCEB2,-0.909970261,0.909970261
GRHL2,UXT,0.941265964,0.941265964
GRHL2,HES1,-0.916553238,0.916553238
GRHL2,HES6,-0.96803122,0.96803122
GRHL2,HOPX,0.915066166,0.915066166
GRHL2,JUN,-0.933216409,0.933216409
GRHL2,MAFB,-0.946233903,0.946233903
GRHL2,MSX1,-0.960655489,0.960655489
GRHL2,NFAT5,-0.942679249,0.942679249
GRHL2,NR4A2,-0.928752849,0.928752849
GRHL2,SERTAD1,-0.924130562,0.924130562
GRHL2,TAF4B,-0.92904644,0.92904644
GRHL2,TOB1,-0.979129111,0.979129111
GRHL2,TSC22D2,-0.928520763,0.928520763
GRHL2,ZHX1,0.935264662,0.935264662
GRHL2,ZNF652,-0.949146748,0.949146748
PHTF1,RNF14,-0.972700916,0.972700916
PHTF1,SIX4,0.949890777,0.949890777
PHTF1,SMARCA1,0.909113854,0.909113854
PHTF1,SMARCA2,0.933100014,0.933100014
PHTF1,SP110,-0.967280523,0.967280523
PHTF1,SRRT,0.975102732,0.975102732
PHTF1,STAT1,-0.976338837,0.976338837
PHTF1,TP63,0.979130827,0.979130827
PHTF1,ZNF451,0.928283097,0.928283097
PHTF1,RBBP4,0.96438755,0.96438755
PHTF1,RFX5,0.976735327,0.976735327
PHTF1,SIN3B,-0.919000548,0.919000548
PHTF1,TBX3,-0.906871634,0.906871634
PHTF1,TCEB2,0.927142297,0.927142297
PHTF1,UXT,-0.970556638,0.970556638
PHTF1,PRMT6,-0.922864922,0.922864922
PHTF1,SERTAD1,0.911450404,0.911450404
PHTF1,TAF4B,0.905870285,0.905870285
PHTF1,TOB1,0.979724859,0.979724859
PHTF1,ZHX1,-0.968542923,0.968542923
PHTF1,ZNF652,0.903462769,0.903462769
AES,AFF1,0.930206794,0.930206794
AES,ARID3B,-0.94262051,0.94262051
AES,ARRB1,-0.925053893,0.925053893
AES,CDCA7,-0.991103318,0.991103318
AES,CDYL,0.903052262,0.903052262
AES,E2F5,-0.955148212,0.955148212
AES,EPAS1,0.922916921,0.922916921
AES,EYA2,-0.978256604,0.978256604
AES,FOXN2,0.953651803,0.953651803
AES,HEY1,-0.98618123,0.98618123
AES,NFIB,-0.974467749,0.974467749
AES,PARP1,-0.918471675,0.918471675
AES,PEG3,-0.975925363,0.975925363
AES,SIX4,-0.963509627,0.963509627
AES,SMARCA2,-0.966944514,0.966944514
AES,SRRT,-0.94643173,0.94643173
AES,STAT1,0.930740986,0.930740986
AES,TAF5L,0.957082107,0.957082107
AES,TCF12,0.960826174,0.960826174
AES,FOXC1,-0.940125874,0.940125874
AES,TCEB2,-0.920073722,0.920073722
AES,ASF1B,-0.901442015,0.901442015
AES,ATF3,-0.980250671,0.980250671
AES,ATF4,-0.979445789,0.979445789
AES,ATF5,-0.902633822,0.902633822
AES,BHLHE40,-0.929986411,0.929986411
AES,BHLHE41,-0.987245457,0.987245457
AES,BIRC5,-0.958098493,0.958098493
AES,BRD2,-0.968022173,0.968022173
AES,CBX4,-0.982167599,0.982167599
AES,CCNL1,-0.960764215,0.960764215
AES,CHEK2,-0.986468441,0.986468441
AES,CREB3L2,0.90501413,0.90501413
AES,CRY1,-0.935535864,0.935535864
AES,CUX1,-0.937172651,0.937172651
AES,CSRNP1,-0.979567947,0.979567947
AES,DDIT3,-0.918815668,0.918815668
AES,EGR1,-0.978431496,0.978431496
AES,EGR2,-0.980026053,0.980026053
AES,EID2B,-0.950245876,0.950245876
AES,ELF5,-0.989886157,0.989886157
AES,EZH2,-0.958819488,0.958819488
AES,FOS,-0.956317626,0.956317626
AES,FOSB,-0.919249754,0.919249754
AES,FOXD1,-0.981492401,0.981492401
AES,FOXK1,-0.91509761,0.91509761
AES,GMNN,-0.908623032,0.908623032
AES,GRHL2,0.914505087,0.914505087
AES,HES1,-0.970309407,0.970309407
AES,HES6,-0.942726389,0.942726389
AES,ID2,-0.934801149,0.934801149
AES,ISL1,-0.92561815,0.92561815
AES,JUN,-0.940043558,0.940043558
AES,JUNB,-0.911229358,0.911229358
AES,KANK1,-0.910906225,0.910906225
AES,KLF4,-0.927541673,0.927541673
AES,LMO2,0.963726404,0.963726404
AES,MAFB,-0.961445865,0.961445865
AES,MCTS1,0.921838448,0.921838448
AES,MSX1,-0.962957326,0.962957326
AES,NFAT5,-0.945044296,0.945044296
AES,NR4A2,-0.989008772,0.989008772
AES,PNRC2,-0.953530206,0.953530206
AES,PTTG1,-0.928026275,0.928026275
AES,SERTAD1,-0.954938041,0.954938041
AES,SIRT1,-0.958266056,0.958266056
AES,SRSF2,-0.915102991,0.915102991
AES,TAF4B,-0.972190191,0.972190191
AES,TIMELESS,-0.902810583,0.902810583
AES,TOB1,-0.939149539,0.939149539
AES,TRIB3,0.925798622,0.925798622
AES,TRIM25,0.97799638,0.97799638
AES,TSC22D2,-0.977184579,0.977184579
AES,TSPYL2,-0.987772785,0.987772785
AES,ZHX1,0.919917532,0.919917532
AES,ZNF14,-0.948058292,0.948058292
AES,ZNF165,-0.902986149,0.902986149
AES,ZNF274,0.980054669,0.980054669
AES,ZNF394,-0.944121988,0.944121988
AES,ZNF546,-0.931566229,0.931566229
AES,ZNF549,-0.912726288,0.912726288
AES,ZNF551,-0.94518663,0.94518663
AES,ZNF652,-0.980789452,0.980789452
AES,ZNF682,-0.988785356,0.988785356
AES,ZNF814,0.953239368,0.953239368
TSC22D2,UXT,-0.900138011,0.900138011
TSC22D2,TSPYL2,0.97995363,0.97995363
TSC22D2,ZHX1,-0.920804247,0.920804247
TSC22D2,ZNF14,0.909697585,0.909697585
TSC22D2,ZNF274,-0.941196375,0.941196375
TSC22D2,ZNF394,0.918476752,0.918476752
TSC22D2,ZNF652,0.954350639,0.954350639
TSC22D2,ZNF682,0.973220693,0.973220693
TSC22D2,ZNF814,-0.912880191,0.912880191
ZNF394,ZNF546,0.95410755,0.95410755
ZNF394,ZNF549,0.934558672,0.934558672
ZNF394,ZNF551,0.984060545,0.984060545
ZNF394,ZNF652,0.922828787,0.922828787
ZNF394,ZNF682,0.972056959,0.972056959
ZNF394,ZNF750,0.956803491,0.956803491
ZNF394,ZNF814,-0.98050144,0.98050144
DPF2,PTRF,-0.915153208,0.915153208
DPF2,STAT1,0.931642021,0.931642021
DPF2,TP63,-0.922710652,0.922710652
DPF2,IRF6,-0.913269767,0.913269767
DPF2,TCEAL8,0.973102982,0.973102982
DPF2,FOXC1,-0.966845595,0.966845595
DPF2,HES2,0.970738169,0.970738169
DPF2,IRX2,-0.911297399,0.911297399
DPF2,NOTCH3,-0.993341783,0.993341783
DPF2,TBL1X,-0.97798124,0.97798124
DPF2,TCEB2,-0.979330712,0.979330712
DPF2,UXT,0.931135167,0.931135167
DPF2,E2F2,-0.962899673,0.962899673
DPF2,E2F3,-0.942525903,0.942525903
DPF2,EAF2,-0.904314325,0.904314325
DPF2,EEF1A1,-0.930142536,0.930142536
DPF2,EGR1,-0.93072014,0.93072014
DPF2,EGR2,-0.917331958,0.917331958
DPF2,ELK1,0.966462002,0.966462002
DPF2,ETS1,-0.965942379,0.965942379
DPF2,FOS,-0.960990269,0.960990269
DPF2,FOSB,-0.904762724,0.904762724
DPF2,GRHL3,-0.954360127,0.954360127
DPF2,HES6,-0.938271986,0.938271986
DPF2,HMGA1,-0.985928433,0.985928433
DPF2,HMGB1,-0.921764288,0.921764288
DPF2,HOPX,0.941844812,0.941844812
DPF2,ID2,-0.949158971,0.949158971
DPF2,JUN,-0.967078796,0.967078796
DPF2,JUNB,-0.933072364,0.933072364
DPF2,KANK1,-0.935197026,0.935197026
DPF2,KLF2,-0.955011461,0.955011461
DPF2,KLF4,-0.926569071,0.926569071
DPF2,KLF6,-0.977549458,0.977549458
DPF2,LBH,-0.946771889,0.946771889
DPF2,LMCD1,-0.935196573,0.935196573
DPF2,MAFB,-0.939542714,0.939542714
DPF2,MCTS1,0.952424403,0.952424403
DPF2,MSX1,-0.901423223,0.901423223
DPF2,MXD1,-0.928769285,0.928769285
DPF2,MYC,-0.968450684,0.968450684
DPF2,NFAT5,-0.948497783,0.948497783
DPF2,NFE2L3,-0.963804241,0.963804241
DPF2,OSR2,-0.978681048,0.978681048
DPF2,PRMT6,0.985342927,0.985342927
DPF2,PTTG1,-0.964027832,0.964027832
DPF2,RNF10,-0.957449807,0.957449807
DPF2,SERTAD1,-0.955332115,0.955332115
DPF2,SRF,-0.90385361,0.90385361
DPF2,SRSF2,-0.970811024,0.970811024
DPF2,TAF4B,-0.946859963,0.946859963
DPF2,TIMELESS,-0.965905869,0.965905869
DPF2,TRIB3,0.964258989,0.964258989
DPF2,TRIM25,0.936400548,0.936400548
DPF2,UHRF1,-0.945513239,0.945513239
DPF2,ZHX1,0.957789918,0.957789918
DPF2,ZNF551,-0.917203601,0.917203601
DPF2,ZNF814,0.916629823,0.916629823
ARRB1,CDCA7,0.91146983,0.91146983
ARRB1,CDYL,-0.953942095,0.953942095
ARRB1,E2F5,0.990301911,0.990301911
ARRB1,EID2,0.980004427,0.980004427
ARRB1,EPAS1,-0.976811573,0.976811573
ARRB1,EYA2,0.953254982,0.953254982
